"source","target","type","weight"
206,340,"undirected",1
206,341,"undirected",12
206,344,"undirected",5
206,346,"undirected",3
206,350,"undirected",1
206,362,"undirected",3
206,364,"undirected",4
206,366,"undirected",2
206,374,"undirected",2
206,378,"undirected",1
206,379,"undirected",11
206,381,"undirected",2
206,383,"undirected",1
206,385,"undirected",1
206,387,"undirected",2
206,389,"undirected",2
207,213,"undirected",2
207,307,"undirected",1
208,209,"undirected",118
208,210,"undirected",785
208,211,"undirected",1516
208,212,"undirected",335
208,213,"undirected",79
208,214,"undirected",10
208,215,"undirected",163
208,216,"undirected",10
208,219,"undirected",1
208,221,"undirected",12
208,222,"undirected",4
208,223,"undirected",15
208,224,"undirected",6
208,226,"undirected",9
208,227,"undirected",8
208,228,"undirected",1
208,229,"undirected",581
208,230,"undirected",152
208,231,"undirected",640
208,232,"undirected",505
208,233,"undirected",126
208,234,"undirected",39
208,235,"undirected",81
208,236,"undirected",24
208,237,"undirected",3
208,238,"undirected",7
208,239,"undirected",25
208,240,"undirected",1
208,241,"undirected",75
208,242,"undirected",25
208,243,"undirected",7
208,244,"undirected",13
208,246,"undirected",2
208,247,"undirected",4
208,249,"undirected",29
208,251,"undirected",10
208,252,"undirected",83
208,253,"undirected",34
208,254,"undirected",20
208,255,"undirected",28
208,257,"undirected",5
208,261,"undirected",29
208,266,"undirected",31
208,268,"undirected",21
208,271,"undirected",2
208,273,"undirected",8
208,274,"undirected",13
208,275,"undirected",4
208,278,"undirected",19
208,279,"undirected",6
208,281,"undirected",1
208,282,"undirected",4
208,284,"undirected",18
208,285,"undirected",4
208,286,"undirected",31
208,288,"undirected",23
208,289,"undirected",34
208,292,"undirected",19
208,293,"undirected",3
208,296,"undirected",10
208,299,"undirected",2
208,300,"undirected",2
208,302,"undirected",2
208,304,"undirected",3
208,307,"undirected",1
208,308,"undirected",3
208,319,"undirected",5
208,320,"undirected",2
208,321,"undirected",1
208,322,"undirected",2
208,339,"undirected",8
208,340,"undirected",28
208,341,"undirected",85
208,344,"undirected",106
208,345,"undirected",1
208,346,"undirected",61
208,361,"undirected",6
208,362,"undirected",1
208,363,"undirected",21
208,364,"undirected",34
208,365,"undirected",1
208,366,"undirected",21
208,367,"undirected",1
208,368,"undirected",22
208,369,"undirected",10
208,373,"undirected",2
208,374,"undirected",1
208,376,"undirected",6
208,377,"undirected",2
208,378,"undirected",1
208,379,"undirected",64
208,380,"undirected",20
208,381,"undirected",75
208,383,"undirected",8
208,384,"undirected",9
208,385,"undirected",36
208,387,"undirected",17
208,388,"undirected",4
208,389,"undirected",18
208,390,"undirected",1
208,391,"undirected",1
209,210,"undirected",81
209,211,"undirected",266
209,212,"undirected",52
209,213,"undirected",6
209,214,"undirected",3
209,215,"undirected",25
209,216,"undirected",14
209,226,"undirected",1
209,229,"undirected",23
209,230,"undirected",7
209,231,"undirected",39
209,232,"undirected",30
209,233,"undirected",7
209,234,"undirected",1
209,235,"undirected",5
209,236,"undirected",4
209,241,"undirected",4
209,243,"undirected",3
209,244,"undirected",6
209,249,"undirected",2
209,252,"undirected",7
209,254,"undirected",1
209,255,"undirected",1
209,261,"undirected",2
209,266,"undirected",4
209,268,"undirected",2
209,271,"undirected",2
209,274,"undirected",5
209,285,"undirected",1
209,286,"undirected",4
209,288,"undirected",1
209,292,"undirected",1
209,296,"undirected",3
209,340,"undirected",4
209,341,"undirected",2
209,344,"undirected",18
209,346,"undirected",2
209,349,"undirected",1
209,360,"undirected",1
209,364,"undirected",1
209,365,"undirected",1
209,366,"undirected",13
209,367,"undirected",8
209,368,"undirected",16
209,369,"undirected",15
209,379,"undirected",1
209,381,"undirected",3
209,385,"undirected",1
209,386,"undirected",1
209,387,"undirected",1
209,388,"undirected",1
209,389,"undirected",3
210,211,"undirected",2389
210,212,"undirected",1071
210,213,"undirected",134
210,214,"undirected",17
210,215,"undirected",153
210,216,"undirected",7
210,217,"undirected",1
210,218,"undirected",2
210,222,"undirected",1
210,224,"undirected",1
210,226,"undirected",4
210,227,"undirected",6
210,228,"undirected",1
210,229,"undirected",257
210,230,"undirected",39
210,231,"undirected",215
210,232,"undirected",320
210,233,"undirected",70
210,234,"undirected",21
210,235,"undirected",86
210,236,"undirected",5
210,239,"undirected",1
210,241,"undirected",42
210,242,"undirected",5
210,244,"undirected",1
210,249,"undirected",17
210,251,"undirected",6
210,252,"undirected",52
210,254,"undirected",6
210,255,"undirected",6
210,257,"undirected",5
210,261,"undirected",5
210,266,"undirected",20
210,268,"undirected",9
210,271,"undirected",5
210,273,"undirected",2
210,274,"undirected",1
210,279,"undirected",1
210,284,"undirected",1
210,286,"undirected",18
210,288,"undirected",2
210,296,"undirected",5
210,300,"undirected",1
210,319,"undirected",1
210,322,"undirected",1
210,339,"undirected",2
210,340,"undirected",23
210,341,"undirected",48
210,344,"undirected",10
210,345,"undirected",6
210,346,"undirected",35
210,361,"undirected",2
210,363,"undirected",8
210,364,"undirected",13
210,365,"undirected",18
210,366,"undirected",162
210,367,"undirected",2
210,368,"undirected",39
210,369,"undirected",23
210,377,"undirected",1
210,379,"undirected",27
210,380,"undirected",8
210,381,"undirected",6
210,384,"undirected",6
210,385,"undirected",5
210,386,"undirected",2
210,387,"undirected",10
210,388,"undirected",2
210,389,"undirected",6
210,390,"undirected",1
210,391,"undirected",1
211,212,"undirected",490
211,213,"undirected",73
211,214,"undirected",60
211,215,"undirected",302
211,216,"undirected",4
211,222,"undirected",3
211,223,"undirected",16
211,224,"undirected",1
211,226,"undirected",3
211,227,"undirected",6
211,228,"undirected",1
211,229,"undirected",280
211,230,"undirected",10
211,231,"undirected",360
211,232,"undirected",738
211,233,"undirected",10
211,234,"undirected",42
211,235,"undirected",284
211,237,"undirected",1
211,239,"undirected",2
211,241,"undirected",27
211,242,"undirected",2
211,243,"undirected",3
211,244,"undirected",6
211,247,"undirected",1
211,249,"undirected",4
211,251,"undirected",2
211,252,"undirected",37
211,253,"undirected",45
211,254,"undirected",73
211,255,"undirected",43
211,257,"undirected",5
211,266,"undirected",2
211,268,"undirected",10
211,271,"undirected",5
211,272,"undirected",8
211,273,"undirected",15
211,274,"undirected",105
211,275,"undirected",14
211,278,"undirected",3
211,279,"undirected",3
211,282,"undirected",13
211,284,"undirected",12
211,285,"undirected",7
211,286,"undirected",61
211,287,"undirected",3
211,288,"undirected",27
211,289,"undirected",2
211,292,"undirected",21
211,296,"undirected",51
211,300,"undirected",4
211,304,"undirected",3
211,308,"undirected",2
211,322,"undirected",3
211,339,"undirected",10
211,340,"undirected",22
211,341,"undirected",13
211,344,"undirected",113
211,345,"undirected",2
211,346,"undirected",23
211,350,"undirected",6
211,360,"undirected",1
211,361,"undirected",21
211,362,"undirected",73
211,363,"undirected",6
211,364,"undirected",23
211,366,"undirected",59
211,367,"undirected",8
211,368,"undirected",25
211,369,"undirected",26
211,370,"undirected",3
211,373,"undirected",6
211,374,"undirected",10
211,376,"undirected",2
211,377,"undirected",20
211,378,"undirected",4
211,379,"undirected",107
211,380,"undirected",6
211,381,"undirected",86
211,383,"undirected",56
211,384,"undirected",15
211,385,"undirected",68
211,386,"undirected",17
211,387,"undirected",34
211,388,"undirected",27
211,389,"undirected",5
211,390,"undirected",2
211,391,"undirected",15
211,393,"undirected",19
212,213,"undirected",35
212,214,"undirected",9
212,215,"undirected",44
212,222,"undirected",1
212,223,"undirected",2
212,224,"undirected",1
212,226,"undirected",9
212,229,"undirected",50
212,230,"undirected",5
212,231,"undirected",44
212,232,"undirected",86
212,233,"undirected",16
212,234,"undirected",2
212,235,"undirected",43
212,237,"undirected",13
212,241,"undirected",77
212,242,"undirected",2
212,249,"undirected",1
212,252,"undirected",14
212,253,"undirected",5
212,254,"undirected",3
212,255,"undirected",3
212,257,"undirected",2
212,261,"undirected",1
212,268,"undirected",3
212,271,"undirected",2
212,272,"undirected",2
212,273,"undirected",3
212,274,"undirected",8
212,275,"undirected",2
212,278,"undirected",2
212,279,"undirected",1
212,284,"undirected",8
212,285,"undirected",1
212,286,"undirected",23
212,287,"undirected",1
212,288,"undirected",21
212,289,"undirected",13
212,292,"undirected",30
212,296,"undirected",8
212,300,"undirected",1
212,320,"undirected",2
212,321,"undirected",1
212,322,"undirected",7
212,339,"undirected",44
212,340,"undirected",40
212,341,"undirected",19
212,344,"undirected",32
212,345,"undirected",4
212,346,"undirected",36
212,350,"undirected",4
212,351,"undirected",2
212,361,"undirected",26
212,362,"undirected",34
212,363,"undirected",7
212,364,"undirected",170
212,365,"undirected",29
212,366,"undirected",946
212,367,"undirected",17
212,368,"undirected",78
212,369,"undirected",7
212,373,"undirected",1
212,375,"undirected",4
212,376,"undirected",7
212,378,"undirected",1
212,379,"undirected",5
212,380,"undirected",4
212,381,"undirected",12
212,383,"undirected",3
212,384,"undirected",3
212,385,"undirected",25
212,386,"undirected",4
212,387,"undirected",13
212,388,"undirected",7
212,389,"undirected",11
212,393,"undirected",3
213,214,"undirected",4
213,215,"undirected",10
213,219,"undirected",7
213,229,"undirected",11
213,231,"undirected",1
213,232,"undirected",27
213,234,"undirected",1
213,235,"undirected",9
213,236,"undirected",1
213,238,"undirected",3
213,257,"undirected",1
213,271,"undirected",1
213,279,"undirected",1
213,286,"undirected",1
213,320,"undirected",2
213,340,"undirected",1
213,341,"undirected",5
213,346,"undirected",2
213,364,"undirected",2
213,369,"undirected",2
213,379,"undirected",1
213,388,"undirected",1
214,215,"undirected",3
214,227,"undirected",1
214,229,"undirected",1
214,232,"undirected",7
214,235,"undirected",5
214,274,"undirected",1
214,319,"undirected",1
214,320,"undirected",1
214,344,"undirected",2
214,360,"undirected",1
214,362,"undirected",1
215,229,"undirected",29
215,230,"undirected",2
215,231,"undirected",16
215,232,"undirected",22
215,233,"undirected",3
215,235,"undirected",8
215,241,"undirected",2
